2753		17053	2013	2014	Analytics	T	015
2753		17053	2013	2014	Analytics	T	020
2753		17354	2013	2014	Analytics	T	020
2753		18303	2013	2014	Analytics	T	015
2753		18303	2013	2014	Analytics	T	020
2753		18902	2013	2014	Analytics	T	020
2753		18906	2013	2014	Analytics	T	020
2753		18912	2013	2014	Analytics	T	020
2753		18969	2013	2014	Analytics	T	010
2753		18970	2013	2014	Analytics	T	010
2753		18970	2013	2014	Analytics	T	020
